username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050334,2.5,70.8375,307,1.5,7.75,18.5,2,10.91666667,39.25,0,5.5,3.5,2,0.296875,0.203125,5.058424577,0.75,2.25,0.192708333,5.5,0.5,1,0.088541667,3,0.291666667,3.75,0.3125,17,1.973958333,3.25,0.333333333,0.25,0.015625,20,2.265625,7.25,0.661458333,27.25,2.927083333,24,2.645833333,1,0.088541667,32.75,3.427083333,85,9.088541668,0.75,0.75,0.5,0.75,2,2.75,20
Y1050335,2,193.8333333,495.5,1,15.5,31,2,28.75,68.75,0,8.25,5.75,2.5,0.484728507,0.515271493,6.049646849,2.75,2.5,0.385746607,7.5,0.845588235,1.25,0.082579186,10.25,1.562217195,5.5,0.497171946,33,6.671945701,8.25,0.681561086,0.5,0.038461539,43.25,8.234162896,14.25,1.21719457,57.5,9.451357466,47.75,8.13122172,1.5,0.101809955,65.75,10.45135747,172.5,28.13574661,0.25,0.25,0.25,0.25,0,2.75,10
Y1050336,1.25,174.375,253.5,0.5,12.75,12.75,0.75,23.875,30.5,0,4.25,1.75,2.5,0.194444445,0.305555556,6.3396277,2,3.25,0.388888889,3.75,0.440972222,0.25,0.027777778,9.5,1.177083333,3.5,0.409722222,9.5,1.097222222,1,0.121527778,0,0,19,2.274305556,4.5,0.53125,23.5,2.805555556,13.75,1.600694445,0.25,0.027777778,27.75,3.305555556,65.25,7.739583333,0.25,0.25,0.25,0.25,0,6.75,50
Y1050337,0.25,45.5,45.5,0.25,1.25,1.25,0.25,7,7,0,1.25,0.5,0.75,0.1,0.15,3.698477908,1.75,0.5,0.1,1.25,0.25,0.25,0.05,0,0,2.5,0.5,2.75,0.55,0.25,0.05,0,0,2.75,0.55,2.75,0.55,5.5,1.1,4,0.8,0.25,0.05,6.75,1.35,16.5,3.3,0.25,0.25,0.25,0.25,0.571428571,2.75,10
Y1050338,1.25,54.9375,194.25,0.75,4.25,12.75,0.75,9,27,0,2,1.75,0.25,0.21875,0.03125,2.169000819,0.75,1.25,0.15625,1.75,0.21875,0.75,0.09375,9.25,1.15625,5.75,0.71875,5.75,0.71875,1,0.125,0,0,15,1.875,6.75,0.84375,21.75,2.71875,8,1,0.75,0.09375,23.75,2.96875,54.25,6.78125,0,0,0,0,0,2.5,10
Y1050339,0.5,47.125,94.25,0.25,8,8,0.5,3.75,7.5,0,1.75,1.5,0.25,0.214285714,0.035714286,2.695339738,0.25,0.5,0.071428572,1.75,0.25,0,0,0.5,0.071428572,0.25,0.035714286,4.75,0.678571429,0.25,0.035714286,0,0,5.25,0.75,0.5,0.071428572,5.75,0.821428572,6.75,0.964285714,0,0,7.5,1.071428572,20,2.857142858,0.25,0.25,0.25,0.25,1.875,4,20
Y1050340,2.75,115.3333333,307.75,1.75,13.125,21.25,2.25,19.375,39.75,0,5,4,1,0.791666667,0.208333333,13.48765234,3.25,1.75,0.333333333,5,1,0.5,0.125,3,0.708333333,5.5,1.0625,18.5,3.8125,4.75,0.916666667,0,0,21.5,4.520833333,10.25,1.979166667,31.75,6.5,27.75,5.604166667,0.5,0.125,36.75,7.5,96.75,19.72916667,0,0,0,0,0,2.5,10
Y1050341,1.75,261.6041667,935.75,1.75,25.27083333,88.5,1.75,23.16666667,87,0,10.75,9.75,1,0.452850877,0.047149123,8.97884232,1.5,5.25,0.232456141,10.75,0.5,0,0,27,1.146929825,11.25,0.509868421,16.5,0.720394737,11,0.469298246,0,0,43.5,1.867324562,22.25,0.979166667,65.75,2.846491228,37.75,1.668859649,0,0,76.5,3.346491227,180,7.861842105,0,0,0,0,1.047857143,3.75,20
Y1050342,1.5,81.08333333,206.25,0.75,6.75,11.5,1.25,8.833333333,22.75,0,3.75,3,0.75,0.401785714,0.098214286,7.084019848,1.25,1,0.138392857,3.75,0.5,0.25,0.035714286,2,0.28125,2.5,0.357142857,10.75,1.473214286,1.75,0.232142857,0,0,12.75,1.754464286,4.25,0.589285714,17,2.34375,16,2.169642857,0.25,0.035714286,20.75,2.84375,54,7.392857143,0,0,0,0,0,7.25,50
Y1050344,5.5,149.5333333,834.25,3.75,18.95833333,68,4.5,20.75,77.75,0,16,10.25,5.75,0.610930736,0.389069264,14.31499022,1.25,8.25,0.538419913,14,0.895562771,2.75,0.16969697,12.25,0.990800866,1.5,0.108441559,21.5,1.48452381,23,1.563528139,0,0,33.75,2.475324675,24.5,1.671969697,58.25,4.147294372,53,3.562012987,2.75,0.16969697,74.25,5.147294372,188.25,13.0262987,1,1,0.75,1,2.785714286,6,40
Y1050345,1,18.5,32.75,0.25,2.75,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10
Y1050346,4.25,81.35416668,361.5,0.25,2.5,2.5,0.5,13.375,26.75,0,3,0.75,2.25,0.0625,0.1875,0.629497772,1,1.75,0.145833333,2.5,0.208333333,0.25,0.020833333,1,0.083333333,2.75,0.229166667,7.75,0.645833333,9.5,0.791666667,0.25,0.020833333,8.75,0.729166667,12.5,1.041666667,21.25,1.770833333,19.25,1.604166667,0.25,0.020833333,24.5,2.041666667,65.25,5.4375,2.25,2.25,1.25,2.25,3.934285714,3.25,50
Y1050347,3.5,263.2666667,931,3,25.8125,80.75,3.25,25.31666667,82,0,15.5,12.5,3,0.787545788,0.212454213,7.27268638,2.5,7,0.432234432,13.75,0.90934066,2.25,0.154761905,15.25,0.933150183,8.75,0.541208791,20.25,1.418498169,6.25,0.413003663,0.75,0.05952381,35.5,2.351648352,15.75,1.013736264,51.25,3.365384616,38,2.595238095,2.25,0.154761905,66.75,4.365384616,158.25,10.48076923,0,0,0,0,0,5.5,20
Y1050348,1,111.4375,445.75,1,6.625,26.5,1,20.25,81,0,5,5,0,0.25,0,3.160814768,0.75,4,0.2,5,0.25,0.25,0.0125,33.75,1.6875,17,0.85,15.5,0.775,5.25,0.2625,0,0,49.25,2.4625,22.25,1.1125,71.5,3.575,25.25,1.2625,0.25,0.0125,76.5,3.825,173.5,8.675,0,0,0,0,0,2.5,10
Y1050349,4.25,129.075,487.5,3.25,17.18333333,47,2.25,3.666666667,10,0,3,0,3,0,1,3.857080405,3,1.25,0.325,2.75,0.95,0,0,3,0.75,0.75,0.15,1,0.2375,0.5,0.1125,0,0,4,0.9875,1.25,0.2625,5.25,1.25,4,1.25,0,0,8.25,2.25,17.5,4.75,2.25,2.25,1.25,2.25,6.839285714,5.25,65
Y1050350,5.25,219.9708333,1136,3.5,15.60833333,60.5,3.75,66.2,247.25,0,11.25,7,4.25,0.628632479,0.371367521,9.397585334,2,10.5,0.908333333,8.5,0.767307692,1.5,0.169444444,100.75,8.897863248,66.25,7.48034188,21.75,2.357692308,11,1.2,1,0.105555556,122.5,11.25555556,78.25,8.785897436,200.75,20.04145299,38.5,4.06474359,1.5,0.169444444,212,21.04145299,452.75,45.31709402,0.25,0.25,0.25,0.25,0,2.5,10
Y1050351,4.75,190.3,760.25,3.5,7.179166667,24.75,4.75,37.975,144.5,0,17,14,3,0.827272727,0.172727273,13.79039702,2.5,10.5,0.592207792,16,0.942857143,2,0.127705628,42.25,2.31017316,23.75,1.347402598,45.75,2.830952381,6,0.368398269,0,0,88,5.141125541,29.75,1.715800866,117.75,6.856926407,65.25,3.985930736,2,0.127705628,134.75,7.856926407,319.75,18.82748918,2.25,2.25,1.5,2.25,5.857142857,6.25,70
Y1050352,5.25,196.2666667,1050.75,3.25,31.875,116.5,4.75,16.7875,80.75,0,14.5,12.5,2,0.842869875,0.157130125,13.06322257,1.5,7,0.534387998,10.75,0.718508616,3.5,0.233125371,32.75,2.553208556,13.75,0.902168747,5.25,0.348573975,2.25,0.171836007,0.75,0.037433155,38,2.901782531,16.75,1.111437909,54.75,4.01322044,16.25,1.078446227,3.75,0.244489008,69.25,5.01322044,144,10.34937611,2.25,2.25,1,2.25,8.446428571,7.25,80
Y1050353,6,246.1178572,1417.75,4.25,18.19166667,80,5.25,38.15,197.75,0,20.5,13.75,6.75,0.654140002,0.345859998,8.576226479,1,12.75,0.62384093,19.5,0.940316051,3.25,0.156751992,56.5,2.663184014,31.5,1.734687214,49,2.38814157,22,1.201776153,1.5,0.063667233,105.5,5.051325585,55,3.0001306,160.5,8.051456185,87.25,4.372502286,3.25,0.156751992,181,9.051456185,432,21.63216665,2,2,1.25,2,7.017857143,4.25,50
Y1050354,5,278.1928572,1360.5,4.25,30.425,127.5,4.75,36.71428572,159.25,0,16,15,1,0.943269231,0.056730769,7.286531414,1.5,8.75,0.579059829,14.75,0.936111111,4.25,0.250534188,13.25,0.785683761,27,1.737713675,71.75,4.721153846,20.5,1.335683761,0,0,85,5.506837607,47.5,3.073397436,132.5,8.580235043,103.25,6.768803419,4.25,0.250534188,148.5,9.580235045,388.5,25.17980769,2,2,1,2,6.166428571,6.75,50
Y1050355,1.25,52.3125,90,1,7,10.5,0.75,2.625,4,0,1.5,0.75,0.75,0.25,0.25,4.872502366,1.25,0.5,0.166666667,1.5,0.5,0,0,1,0.333333333,0.25,0.083333333,0.5,0.166666667,0,0,0,0,1.5,0.5,0.25,0.083333333,1.75,0.583333333,1.75,0.583333333,0,0,3.25,1.083333333,6.75,2.25,0,0,0,0,0,2,10
Y1050356,4.25,279.8541667,1176.5,3.5,35.20833333,118.25,3.5,39.1375,123.75,0,15,11.75,3.25,0.743315508,0.256684492,3.503440646,1.75,10.75,0.765106952,14.5,0.973930482,1.5,0.103208556,15.75,1.182352941,23.5,1.689304813,47,3.571390374,9.75,0.598395722,0.5,0.036363636,62.75,4.753743316,33.75,2.324064171,96.5,7.077807487,68.5,4.94171123,1.5,0.103208556,111.5,8.077807488,278,20.20053476,1.25,1.25,1,1.25,3.892857143,4,30
Y1050357,2.5,251.5714286,821.75,2,22.6,65.75,2,39.5,113,0,9.25,7.5,1.75,0.505952381,0.244047619,2.238606041,2.25,8,0.62202381,9.25,0.75,1.5,0.080357143,17,0.931547619,29.5,2.303571429,40.5,3.336309524,8.75,0.773809524,0.25,0.020833333,57.5,4.267857143,38.5,3.098214286,96,7.366071428,57,4.788690476,1.5,0.080357143,105.25,8.116071428,259.75,20.35119048,0.75,0.75,0.5,0.75,3.166428571,3,20
Y1050358,4.25,296.2041667,1299.75,3.5,40.90833333,137.25,3.25,20.3,77.5,0,14,5.25,8.75,0.326190476,0.673809524,11.73329443,2,5,0.302539683,13.75,0.99,1,0.055714286,23.25,1.317063492,9.75,0.575238095,19.5,1.059920635,3.25,0.214761905,0.5,0.027857143,42.75,2.376984127,13.5,0.817857143,56.25,3.19484127,35,2.188968254,1,0.055714286,70.25,4.19484127,162.5,9.63436508,2.25,2.25,1,2.25,6.887142857,4.75,50
Y1050359,2.25,73.325,266.5,1,20.25,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.25,0.75,3.100714286,2,20
Y1050360,2,380.875,1013.5,1.25,46,85.5,1.5,64.5,129,0,12.75,8,4.75,0.395833333,0.354166667,6.73268981,2.75,7.5,0.454861111,11.75,0.65625,1.75,0.086805555,17.5,1.246527778,42.25,2.583333334,37,1.75,7,0.368055555,0.75,0.041666667,54.5,2.996527778,50,2.993055556,104.5,5.989583333,54,2.677083333,1.75,0.086805555,117.25,6.739583333,277.5,15.49305556,0.75,0.75,0.25,0.75,3.285714286,4,30
Y1050361,3.75,82.25,343.25,2.25,7.416666667,19.5,2.5,19.91666667,56.25,0,7.75,5.5,2.25,0.66875,0.33125,12.33286338,2,3.5,0.428125,6,0.821875,1.75,0.175,24.25,2.515625,5.25,0.703125,14.5,2.246875,1.75,0.225,0,0,38.75,4.7625,7,0.928125,45.75,5.690625,21.5,3.215625,1.75,0.175,53.5,6.690625,122.5,15.771875,1,1,0.75,1,3.422857143,4.25,30
Y1050362,5.75,246.8880953,1453,5.5,18.57083333,102,5.5,34.48690476,194.25,0,17.25,15.75,1.5,0.908811189,0.091188811,11.30242289,1.75,12.25,0.700664336,16.5,0.958269231,3,0.167919581,18.25,0.896608392,22.5,1.313828672,108.75,6.464825175,11.75,0.615017483,0.25,0.01,127,7.361433566,34.5,1.938846154,161.5,9.300279721,134,7.874423077,3,0.167919581,178.75,10.30027972,477.25,27.6429021,2.25,2.25,1.5,2.25,7.303571429,8,80
Y1050364,3.75,202.975,695.5,2.5,11.58333333,28.5,3.75,43.4,151.5,0,13,6.5,6.5,0.495504496,0.504495504,9.547345684,2.75,10,0.76486014,11.25,0.870879121,0.25,0.017857143,54,4.002747253,23.5,1.810939061,34.5,2.637112887,4.75,0.373251748,0.25,0.017857143,88.5,6.63986014,28.5,2.202047952,117,8.841908093,47.75,3.66471029,0.25,0.017857143,130,9.841908093,295,22.36638362,0.25,0.25,0.25,0.25,2.357142857,8.25,72
Y1050365,3.5,347.4,1300.5,2.75,26.4375,85.5,3,52.33333334,170.5,0,15.5,15,0.5,0.96969697,0.03030303,11.15018155,3.5,7.25,0.576839827,15,0.9745671,2.5,0.147186147,26.5,1.826839827,17.75,1.540584416,77.25,4.934253247,16.5,1.412337662,0.5,0.040584416,103.75,6.761093074,34.75,2.993506494,138.5,9.754599567,107.25,7.239989178,2.5,0.147186147,154,10.75459957,402.25,27.89637446,2.25,2.25,1.5,2.25,9.928571429,8,96
Y1050366,1.25,483.5,723,1.25,56.16666667,78.5,1.25,30.83333333,52.5,0,10.5,9,1.5,0.661458333,0.088541667,6.63481963,2.5,3,0.260416667,10,0.71875,2.5,0.109375,5.25,0.729166667,8.5,1.40625,14.75,1.348958333,4.5,0.442708333,1,0.041666667,20,2.078125,14,1.890625,34,3.96875,27,2.416666667,2.75,0.119791667,44.5,4.71875,108.25,11.22395833,0,0,0,0,0,3,10
Y1050367,3,333.8958333,1295.5,2.5,34.64166667,106.5,2.75,44.2375,119,0,16.5,14,2.5,0.633928572,0.116071428,7.891966913,2,8.5,0.385416667,14.5,0.659226191,2.5,0.110119048,46.25,2.139880952,13.75,0.619047619,10.5,0.477678572,6.5,0.300595238,0.75,0.03125,56.75,2.617559524,21,0.950892857,77.75,3.568452381,30,1.369047619,2.5,0.110119048,94.25,4.318452381,204.5,9.36607143,2.25,2.25,1,2.25,8.78,8,90
Y1050368,1.75,335.375,758.25,1.5,27,62,1.5,54.5,125,0,8.5,4.5,4,0.407575758,0.342424242,6.243383299,2.25,6.5,0.558712121,8.5,0.75,0.75,0.18939394,56.5,3.418181818,7.5,1.053409091,39.75,4.5625,3.5,0.397727273,0.25,0.022727273,96.25,7.980681818,11.25,1.473863636,107.5,9.454545455,51,5.531060605,0.75,0.18939394,116,10.20454546,275.25,25.37954546,0.75,0.75,0.25,0.75,3.392857143,3.5,20
Y1050369,1.5,291.4166667,569,1,45.25,68,1,28.75,39.75,0,6.5,4.5,2,0.578571429,0.171428572,1.948073667,3.5,3.25,0.38452381,6,0.716666667,0.75,0.095833333,4.75,0.373809524,5.5,0.729166667,15.25,1.817261905,2.5,0.296428571,0.25,0.016666667,20,2.191071429,8.25,1.042261905,28.25,3.233333333,23,2.715476191,1,0.1125,34.75,3.983333333,87,10.04464286,0,0,0,0,0,3,10
Y1050370,1,162.125,284.25,1,9.875,17.75,0.75,27.375,48.5,0,3.75,2.75,1,0.317307692,0.182692308,4.36518354,2.5,3.25,0.355769231,3.5,0.480769231,0.75,0.163461539,11.5,1.201923077,17,2.153846154,9.25,1.557692308,3.25,0.461538462,0,0,20.75,2.759615385,20.25,2.615384616,41,5.375,14.75,2.298076923,0.75,0.163461539,44.75,5.875,101.25,13.71153846,0,0,0,0,0,3.5,20
Y1050371,1.5,214.3333333,387.5,0.75,11.625,23,0.75,23.5,45.25,0,4,3.25,0.75,0.216666667,0.283333333,4.589165585,2,2.5,0.166666667,4,0.5,0.5,0.033333333,7.5,0.5,3.75,0.25,21.5,1.666666667,4.25,0.983333333,0,0,29,2.166666667,8,1.233333333,37,3.4,29.25,3.116666667,0.5,0.033333333,41,3.9,107.75,10.45,0.25,0.25,0.25,0.25,0.553571429,5,40
Y1050372,3.5,494.275,1385,3,50.6875,134,3.25,47.2375,127,0,14.5,10.5,4,0.722537879,0.277462121,8.397922909,2.25,9.75,0.671401515,14.25,0.96875,2,0.148674242,31,2.329545455,15.75,1.138257576,44.25,2.857954546,8.25,0.538352273,1.5,0.086174242,75.25,5.1875,25.5,1.762784091,100.75,6.950284091,64.75,4.201704546,2.5,0.175662879,115.25,7.950284091,283.25,19.27793561,2.25,2.25,2,2.25,8.208571429,5,50
Y1050373,2,70.83333333,257.75,0.75,32.5,32.5,0.75,7.375,12.75,0,4,2.25,1.75,0.301282051,0.198717949,2.633076695,1.5,1.75,0.134615385,3.5,0.461538462,1,0.141025641,1,0.076923077,0.5,0.038461539,5,0.641025641,1,0.141025641,0.25,0.019230769,6,0.717948718,1.75,0.198717949,7.75,0.916666667,7.75,1.044871795,1,0.141025641,11.75,1.416666667,28.25,3.519230769,0,0,0,0,0,3.5,20
Y1050374,2,241,580.5,1.25,23.875,46.25,2,32,71.75,0,10.75,8.25,2.5,0.55,0.45,9.493221545,3.25,4.75,0.370833333,9.5,0.895833333,3,0.191666667,21.25,1.916666667,9.75,0.745833333,16,1.395833333,6.25,0.4375,1,0.066666667,37.25,3.3125,17,1.25,54.25,4.5625,29.75,2.595833333,3,0.191666667,65,5.5625,152,12.9125,0,0,0,0,0,5,30
Y1050375,5.5,128.3767857,642.5,3,33.52083333,95.5,0.25,21.25,21.25,0,1,0.5,0.5,0.125,0.125,3.10571808,1,0.75,0.1875,1,0.25,0.25,0.0625,1.25,0.3125,7,1.75,8.5,2.125,2,0.5,0.25,0.0625,9.75,2.4375,9.25,2.3125,19,4.75,11.5,2.875,0.25,0.0625,20,5,50.75,12.6875,0,0,0,0,0,3.75,30
Y1050376,6,261.5345238,1602,4.75,20.42857143,97.25,5,30.35952381,157.25,0,17.25,16,1.25,0.900757576,0.099242424,10.70394625,1,7.5,0.460962567,16,0.931194296,4,0.214750446,51,3.526916221,27,1.801871658,39,2.62214795,10.75,0.746746881,0.25,0.022727273,90,6.149064172,38,2.571345811,128,8.720409981,62.75,4.160204991,4,0.214750446,145.25,9.720409981,340,22.8157754,2.25,2.25,2,2.25,8.928571429,9.25,90
Y1050377,2.5,83.45833333,211,1.75,7.25,11.5,1,4.375,8.75,0,3,1.25,1.75,0.192857143,0.307142857,6.684619768,1.25,0.5,0.1,2.75,0.464285714,0.5,0.085714286,0.75,0.15,0,0,3.25,0.621428572,0,0,0.25,0.05,4,0.771428572,0.25,0.05,4.25,0.821428572,5.75,1.035714286,0.5,0.085714286,7.25,1.321428572,17.75,3.264285714,1.75,1.75,1,1.75,2.857142857,6.25,40
Y1050378,4.25,678.9916667,2678.75,3.5,32.2,109.25,3.5,130.9625,428.25,0,18,18,0,1,0,13.14713004,1,9.75,0.455710956,18,1,6.5,0.374417249,15,0.663461539,48.75,2.11451049,232.25,14.06628788,103.75,7.283653845,1,0.042613636,247.25,14.72974942,153.5,9.440777973,400.75,24.17052739,348.25,22.00772145,6.75,0.384833916,418.75,25.17052739,1174.5,71.73361014,2.25,2.25,1.25,2.25,10,8,93
Y1050379,5.25,147.7,736.75,4,18.25,73,5.25,9.979166667,49,0,14,11.5,2.5,0.820879121,0.179120879,5.037359506,1.75,1.75,0.120421245,13.5,0.962912088,1.25,0.088278388,1.5,0.103754579,0.5,0.033333333,9.25,0.660439561,17,1.211721612,0,0,10.75,0.764194139,17.5,1.245054945,28.25,2.009249085,39,2.783882784,1.25,0.088278388,42.25,3.009249085,110.75,7.890659342,0,0,0,0,0,7.75,60
Y1050380,6,198.9083334,1218.5,4,38.51666667,136.75,2,29.25,73.25,0,5.75,4.25,1.5,0.574519231,0.175480769,9.10864727,2.5,4,0.485576923,5.75,0.75,0.5,0.050480769,14.5,1.34375,12.25,1.456730769,32.5,3.908653846,4,0.509615385,0,0,47,5.252403846,16.25,1.966346154,63.25,7.21875,41.5,5.086538462,0.5,0.050480769,69,7.96875,174.25,20.32451923,2.25,2.25,1.25,2.25,10,5.75,80
Y1050381,5,246.4541667,1222.5,4.5,25.9125,117.5,5,26.12916667,129.25,0,16.75,14,2.75,0.82760989,0.17239011,11.22840375,1,12.25,0.7621337,16.25,0.959935898,2.5,0.167811355,19.25,1.203525641,25.5,1.556547619,39.5,2.421474359,13.25,0.81547619,1.5,0.086080586,58.75,3.625,40.25,2.458104396,99,6.083104396,66.75,4.057234432,2.75,0.179716117,115.75,7.083104396,284.25,17.40315934,2.25,2.25,2,2.25,7.464285714,6.5,55
Y1050382,2.5,194.75,620.25,1.5,26.95833333,60.5,1.5,20.375,53.75,0,4.5,1.75,2.75,0.299242424,0.450757576,2.938424064,2.25,3.5,0.539772727,3.5,0.498106061,0.5,0.145833333,12,1.331439394,14,1.65530303,8,1.007575758,3,0.3125,0.5,0.166666667,20,2.339015152,17.5,2.134469697,37.5,4.473484849,13.5,1.727272727,0.75,0.229166667,42,5.223484849,93.75,11.65340909,0,0,0,0,0,4,20
Y1050383,0.5,53.5,53.5,0.5,6.5,6.5,0.5,1,1,0,0.75,0.5,0.25,0.25,0.25,1.853067818,1.25,0,0,0.5,0.375,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.375,0.25,0.125,0.75,0.5,1.5,1,0,0,0,0,0,2,10
Y1050384,2.5,286,807,1.75,19.25,51.75,2.25,51.95833333,142.25,0.25,7.5,5.25,2.25,0.523809524,0.476190476,8.959640293,2.25,5.75,0.869047619,6.75,0.940476191,1.75,0.127976191,36.5,5.473214286,32.75,4.401785714,38.5,3.886904762,6.25,0.666666667,1.25,0.092261905,75.25,9.377976191,40.25,5.160714286,115.5,14.53869048,50.75,5.4375,2,0.145833333,123,15.53869048,291.25,35.66071429,0,0,0,0,0,4,30
Y1050385,4,330.1125,924,1,27.875,29.75,2.25,118.25,214.75,0,9.25,8.25,1,0.9,0.1,9.466333566,4.5,7.5,0.779166667,8.25,0.904166667,2.75,0.308333333,22,2.229166667,69.75,7.120833333,94,11.125,8.25,1.079166667,0.5,0.041666667,116,13.35416667,78.5,8.241666667,194.5,21.59583333,108,12.81666667,2.75,0.308333333,203.75,22.59583333,509,57.31666667,1,1,0.75,1,2.857142857,7.75,40
Y1050386,3.5,131.6875,449.75,1.25,15.5,22,1.25,25.83333333,37.5,0,3.25,1.75,1.5,0.292857143,0.457142857,5.055237875,2.75,2.25,0.592857143,2.75,0.664285714,0,0,6.25,1.407142857,3.75,0.678571429,10.25,1.564285714,2.75,0.435714286,0,0,16.5,2.971428572,6.5,1.114285714,23,4.085714286,15.5,2.614285714,0,0,26.25,4.835714286,64.75,11.53571429,1,1,0.5,1,2.452142857,4.75,30
Y1050387,4.25,165.2226191,637.5,3.25,14.20833333,44.25,4,26.24166667,104.5,0,9.75,6.25,3.5,0.634595959,0.36540404,12.77312032,2.75,7,0.702272727,9,0.916666667,2,0.199242424,22,2.263383838,24.75,2.489393939,20,2.034090909,10.5,1.038131313,1.25,0.115909091,42,4.297474747,36.5,3.643434343,78.5,7.940909091,38.25,3.857828283,2,0.199242424,88.25,8.940909091,207,20.93888889,0.25,0.25,0.25,0.25,0,0.5,10
Y1050388,0.75,23.91666667,71.75,0.5,3.625,7.25,0.5,2.375,4.75,0,1.25,0.75,0.5,0.15,0.1,3.451149155,0.75,0.75,0.15,1,0.2,0,0,0.25,0.05,0.25,0.05,1.5,0.3,0.75,0.15,0,0,1.75,0.35,1,0.2,2.75,0.55,2.75,0.55,0,0,4,0.8,9.5,1.9,0,0,0,0,0,4.25,20
Y1050390,0.75,44.625,70.5,0.25,2.25,2.25,0.25,2.25,2.25,0,1.5,1,0.5,0.166666667,0.083333333,0.73775174,1.5,0,0,1.25,0.208333333,0.25,0.041666667,0,0,0,0,0.25,0.041666667,0,0,0,0,0.25,0.041666667,0,0,0.25,0.041666667,1.5,0.25,0.25,0.041666667,1.75,0.291666667,3.75,0.625,0.25,0.25,0.25,0.25,0.476428571,1.5,10
Y1050391,1,34.9375,139.75,0.25,3.5,3.5,1,2.5625,10.25,0,3.25,0.5,2.75,0.038461539,0.211538462,3.358477995,0.5,0.75,0.057692308,3,0.230769231,0,0,0.25,0.019230769,1.25,0.096153846,3,0.230769231,0.25,0.019230769,0,0,3.25,0.25,1.5,0.115384616,4.75,0.365384616,6,0.461538462,0,0,8,0.615384616,18.75,1.442307692,0,0,0,0,0,3,10
Y1050394,1.25,203.0833333,369.25,1,18.375,26.75,1,8.583333333,15.25,0,4,2.75,1.25,0.354166667,0.145833333,6.54297365,1.5,2.75,0.270833333,3.5,0.458333333,0.5,0.125,0.75,0.104166667,3.25,0.354166667,4,0.708333333,1.5,0.25,0.25,0.0625,4.75,0.8125,5,0.666666667,9.75,1.479166667,8,1.291666667,0.5,0.125,13.75,1.979166667,32,4.875,0,0,0,0,1.428571429,3.25,20
Y1050395,0.75,20.25,60.75,0,0,0,0.5,10.25,20.5,0,1.5,0.5,1,0.083333333,0.166666667,3.032914148,0.5,1.25,0.208333333,1.25,0.208333333,0.25,0.041666667,14.25,2.375,0,0,2.5,0.416666667,0.25,0.041666667,0.25,0.041666667,16.75,2.791666668,0.5,0.083333333,17.25,2.875,3.5,0.583333333,0.25,0.041666667,18.75,3.125,39.75,6.625,0,0,0,0,0,0.5,10
Y1050396,5.75,224.8482143,1350.25,5.25,22.05833333,119,5.75,28.9375,174.75,0,16,15.5,0.5,0.964285714,0.035714286,12.81090738,1,9,0.617965368,15.75,0.989583333,2.25,0.157061688,58,3.631899351,33.5,2.50879329,39,2.23823052,11.5,0.677624459,1.25,0.113501082,97,5.87012987,46.25,3.299918831,143.25,9.1700487,64,3.780032468,2.25,0.157061688,159.25,10.1700487,368.75,23.27719156,1.5,1.5,0.75,1.5,4.142857143,4,20
Y1050398,0.25,76.25,76.25,0.25,8,8,0.25,4.25,4.25,0,1.25,1.25,0,0.25,0,0.374813622,0.25,0.25,0.05,1.25,0.25,0,0,1.25,0.25,0,0,1.5,0.3,0.25,0.05,0,0,2.75,0.55,0.25,0.05,3,0.6,3,0.6,0,0,4.25,0.85,10.25,2.05,0,0,0,0,0,0,0
Y1050400,3.5,171.2053572,845.5,3.25,19.5625,85.75,3.25,20.0625,91.5,0,11.5,10.75,0.75,0.713541667,0.036458333,9.536724705,0.75,4.5,0.3125,10.75,0.682291667,3.25,0.229166666,25.5,1.625,8.25,0.5,29.25,1.817708334,5.5,0.390625,1.25,0.0625,54.75,3.442708333,15,0.953125,69.75,4.395833334,44,2.78125,3.25,0.229166666,81.25,5.145833334,198.25,12.55208334,0.75,0.75,0.25,0.75,1.839285714,3.5,20
